x_m,y_m,time_mean_s,time_sd_s,time_ci_lower_s,time_ci_upper_s,time_prior_dominance,asymmetry_mean_ms,asymmetry_sd_ms,asymmetry_ci_lower_ms,asymmetry_ci_upper_ms,asymmetry_prior_dominance
-3.05,0.0305,0.35030388,0.0394812178,0.272922115,0.427685645,0.199258847,-5.79915176,23.468891,-51.7973328,40.1990293,0.246208315
-3.00933333,0.0305,0.34856974,0.0400641413,0.270045466,0.427094014,0.204792479,-6.4998227,23.704269,-52.9593362,39.9596908,0.251481929
-2.96866667,0.0305,0.346882982,0.0405423448,0.267421447,0.426344518,0.209647581,-7.15117093,23.922757,-54.0389131,39.7365713,0.256314042
-2.928,0.0305,0.34524439,0.0409148084,0.265052839,0.425435941,0.213804268,-7.7543087,24.1141076,-55.0170911,39.5084737,0.260606617
-2.88733333,0.0305,0.343654748,0.0411826784,0.262938182,0.424371314,0.217258925,-8.31034827,24.2709796,-55.8805942,39.2598977,0.264293606
-2.84666667,0.0305,0.342114839,0.0413487906,0.261072699,0.423156979,0.220021374,-8.82040187,24.3884295,-56.6208454,38.9800416,0.267336148
-2.806,0.0305,0.340625447,0.0414173009,0.259449029,0.421801865,0.222112371,-9.28558176,24.4634719,-57.2331055,38.661942,0.269717861
-2.76533333,0.0305,0.339187356,0.0413933967,0.25805779,0.420316923,0.223561391,-9.70700019,24.4947106,-57.7157507,38.3017503,0.271440507
-2.72466667,0.0305,0.33780135,0.0412830669,0.256888026,0.418714675,0.224404703,-10.0857694,24.4820324,-58.0696712,37.8981324,0.272520148
-2.684,0.0305,0.336468213,0.0410929162,0.255927577,0.417008848,0.22468371,-10.4230017,24.4263546,-58.297777,37.4517737,0.272983859
-2.64333333,0.0305,0.335188727,0.0408300094,0.255163379,0.415214075,0.224443526,-10.7198092,24.3294165,-58.4045892,36.9649708,0.27286696
-2.60266667,0.0305,0.333963678,0.04050174,0.254581727,0.41334563,0.223731758,-10.9773043,24.193606,-58.3959008,36.4412922,0.272210744
-2.562,0.0305,0.332793849,0.0401157117,0.254168499,0.411419199,0.222597472,-11.1965991,24.0218155,-58.2784924,35.8852941,0.271060609
-2.52133333,0.0305,0.331680024,0.0396796317,0.253909375,0.409450673,0.221090301,-11.378806,23.8173173,-58.0598902,35.3022781,0.26946456
-2.48066667,0.0305,0.330622986,0.0392012089,0.253790028,0.407455943,0.219259667,-11.5250372,23.5836572,-57.748156,34.6980816,0.267471972
-2.44,0.0305,0.329623519,0.0386880551,0.253796324,0.405450714,0.217154084,-11.6364049,23.3245599,-57.3517023,34.0788924,0.265132593
-2.39933333,0.0305,0.328682407,0.0381475872,0.25391451,0.403450304,0.214820535,-11.7140214,23.0438431,-56.879124,33.4510811,0.26249569
-2.35866667,0.0305,0.327800435,0.0375869294,0.254131407,0.401469463,0.212303871,-11.758999,22.7453401,-56.3390463,32.8210483,0.259609328
-2.318,0.0305,0.326978385,0.0370128154,0.2544346,0.39952217,0.209646255,-11.7724498,22.4328261,-55.739981,32.1950814,0.256519725
-2.27733333,0.0305,0.326217041,0.036431491,0.254812631,0.397621451,0.206886622,-11.7554862,22.1099511,-55.0901941,31.5792218,0.253270665
-2.23666667,0.0305,0.325517188,0.0358486203,0.255255183,0.395779192,0.20406016,-11.7092203,21.7801763,-54.3975814,30.9791408,0.249902964
-2.196,0.0305,0.324879609,0.035269197,0.255753253,0.394005964,0.201197836,-11.6347645,21.4467161,-53.6695555,30.4000266,0.246453973
-2.15533333,0.0305,0.324305087,0.0346974661,0.256299303,0.392310871,0.198325972,-11.5332309,21.1124874,-52.9129458,29.846484,0.24295714
-2.11466667,0.0305,0.323794407,0.03413686,0.256887391,0.390701423,0.195465895,-11.4057319,20.7800668,-52.1339145,29.3224507,0.239441644
-2.074,0.0305,0.323348353,0.0335899544,0.257513252,0.389183454,0.192633712,-11.2533796,20.4516594,-51.3378955,28.8311362,0.235932128
-2.03333333,0.0305,0.322967708,0.0330584508,0.258174335,0.387761081,0.189840213,-11.0772864,20.1290807,-50.5295596,28.3749868,0.232448569
-1.99266667,0.0305,0.322653256,0.0325431885,0.258869779,0.386436733,0.187090961,-10.8785645,19.8137566,-49.7128137,27.9556848,0.22900632
-1.952,0.0305,0.322405781,0.0320441952,0.259600312,0.385211249,0.184386591,-10.6583261,19.5067427,-48.8908392,27.574187,0.225616365
-1.91133333,0.0305,0.322226066,0.0315607768,0.26036808,0.384084052,0.181723351,-10.4176834,19.2087679,-48.0661768,27.2308099,0.222285838
-1.87066667,0.0305,0.322114896,0.0310916536,0.261176375,0.383053417,0.179093901,-10.1577488,18.9203042,-47.2408637,26.925366,0.219018827
-1.83,0.0305,0.322073054,0.0306351431,0.262029277,0.382116831,0.176488401,-9.87963451,18.6416655,-46.4166276,26.6573585,0.215817515
-1.78933333,0.0305,0.322100161,0.0301897528,0.262929333,0.38127099,0.17389878,-9.58448839,18.3732964,-45.5954875,26.4265108,0.21268674
-1.74866667,0.0305,0.322191192,0.0297556931,0.263871105,0.380511279,0.171329885,-9.27360115,18.1164491,-44.7811889,26.2339866,0.209645412
-1.708,0.0305,0.322339956,0.0293341634,0.264846052,0.379833859,0.168792705,-8.94829912,17.8728245,-43.9783915,26.0817933,0.206718352
-1.66733333,0.0305,0.322540263,0.0289268698,0.26584464,0.379235886,0.166300726,-8.60990865,17.6443077,-43.1921163,25.9722989,0.203931948
-1.62666667,0.0305,0.322785926,0.02853584,0.266856707,0.378715145,0.163868839,-8.25975609,17.4328364,-42.4274875,25.9079753,0.201312615
-1.586,0.0305,0.323070754,0.0281632413,0.267871815,0.378269693,0.161512268,-7.89916779,17.2402753,-41.6894864,25.8911508,0.19888532
-1.54533333,0.0305,0.323388558,0.0278112059,0.268879597,0.37789752,0.159245527,-7.52947008,17.0682977,-40.9827188,25.9237786,0.19667219
-1.50466667,0.0305,0.32373315,0.0274816646,0.269870077,0.377596223,0.157081437,-7.15198932,16.9182789,-40.3112067,26.007228,0.194691254
-1.464,0.0305,0.324098338,0.0271761942,0.270833977,0.3773627,0.155030223,-6.76805185,16.791206,-39.678211,26.1421073,0.192955389
-1.42333333,0.0305,0.324477936,0.0268958814,0.271762977,0.377192894,0.153098719,-6.37898401,16.687608,-39.0860946,26.3281266,0.191471485
-1.38266667,0.0305,0.324865752,0.0266412089,0.272649942,0.377081562,0.15128971,-5.98611215,16.6075103,-38.5362342,26.5640099,0.190239913
-1.342,0.0305,0.325255597,0.0264119687,0.27348909,0.377022105,0.149601436,-5.59076262,16.5504181,-38.0289861,26.8474608,0.189254296
-1.30133333,0.0305,0.325641284,0.0262072056,0.274276105,0.377006463,0.148027287,-5.19426175,16.5153282,-37.5637103,27.1751868,0.188501612
-1.26066667,0.0305,0.326016621,0.0260251951,0.275008176,0.377025066,0.1465557,-4.79793591,16.5007712,-37.1388532,27.5429814,0.187962628
-1.22,0.0305,0.32637542,0.0258634566,0.275683976,0.377066863,0.145170266,-4.40311142,16.5048815,-36.7520848,27.9458619,0.18761263
-1.17933333,0.0305,0.326711492,0.0257188017,0.276303566,0.377119417,0.143850051,-4.01111465,16.5254935,-36.4004867,28.3782574,0.187422429
-1.13866667,0.0305,0.327018646,0.0255874172,0.27686823,0.377169063,0.142570118,-3.62327192,16.5602589,-36.0807829,28.8342391,0.187359593
-1.098,0.0305,0.327290695,0.025464979,0.277380253,0.377201137,0.141302241,-3.24090959,16.6067833,-35.7896067,29.3077875,0.187389866
-1.05733333,0.0305,0.327521448,0.025346794,0.277842645,0.377200252,0.140015782,-2.86535401,16.662777,-35.5237967,29.7930887,0.187478746
-1.01666667,0.0305,0.327704717,0.0252279689,0.278258806,0.377150627,0.138678741,-2.49793151,16.7262189,-35.2807181,30.2848551,0.187593176
-0.976,0.0305,0.327834311,0.0251036011,0.278632157,0.377036466,0.137258943,-2.13996845,16.7955312,-35.0586047,30.7786678,0.187703363
-0.935333333,0.0305,0.327904043,0.0249689945,0.278965713,0.376842373,0.135725376,-1.79279117,16.8697644,-34.8569219,31.2713396,0.187784683
-0.894666667,0.0305,0.327907721,0.0248199002,0.279261611,0.376553832,0.134049676,-1.45772601,16.9487925,-34.6767489,31.7612969,0.187819685
-0.854,0.0305,0.327839158,0.0246527885,0.279520581,0.376157736,0.132207778,-1.13609932,17.0335175,-34.5211801,32.2489814,0.187800159
-0.813333333,0.0305,0.327692164,0.0244651579,0.279741336,0.375642992,0.130181744,-0.82923745,17.1260826,-34.3957426,32.7372677,0.187729224
-0.772666667,0.0305,0.327460549,0.0242558928,0.279919873,0.375001225,0.127961788,-0.538466738,17.2300894,-34.3088214,33.2318879,0.187623348
-0.732,0.0305,0.327138124,0.0240256811,0.280048655,0.374227594,0.125548509,-0.265113533,17.35081,-34.2720762,33.7418492,0.187514129
-0.691333333,0.0305,0.326718701,0.0237775058,0.280115646,0.373321756,0.12295531,-0.0105041788,17.4953819,-34.3008226,34.2798143,0.187449634
-0.650666667,0.0305,0.326196089,0.0235172201,0.280103184,0.372288993,0.120210983,0.224034978,17.6729627,-34.4143354,34.8624053,0.187494951
-0.61,0.0305,0.325564099,0.023254209,0.279986687,0.371141511,0.117362309,0.437177593,17.8948155,-34.6360164,35.5103716,0.187731597
-0.569333333,0.0305,0.324816542,0.0230021215,0.279733212,0.369899872,0.114476476,0.62759732,18.1742912,-34.993359,36.2485536,0.18825538
-0.528666667,0.0305,0.323947229,0.0227796239,0.279299987,0.368594472,0.111642912,0.793967815,18.5266699,-35.5176379,37.1055735,0.189172388
-0.488,0.0305,0.32294997,0.0226110701,0.278633087,0.367266853,0.10897391,0.93496273,18.9688354,-36.2432714,38.1131969,0.190592999
-0.447333333,0.0305,0.321818577,0.0225269116,0.277666642,0.365970512,0.106603174,1.04925572,19.5187769,-37.206844,39.3053554,0.192624166
-0.406666667,0.0305,0.320546859,0.022563592,0.276323032,0.364770687,0.10468123,1.13552044,20.1949433,-38.445841,40.7168819,0.195360657
-0.366,0.0305,0.319128628,0.0227626317,0.27451469,0.363742566,0.103366787,1.19243055,21.0155152,-39.9972223,42.3820834,0.198876401
-0.325333333,0.0305,0.317557694,0.0231686883,0.2721479,0.362967489,0.102813806,1.2186597,21.9976888,-41.8960181,44.3333376,0.203217272
-0.284666667,0.0305,0.315827868,0.0238266284,0.269128535,0.362527202,0.103155511,1.21288154,23.1570732,-44.1741479,46.599911,0.208396565
-0.244,0.0305,0.313932961,0.0247780482,0.265368879,0.362497043,0.104488324,1.17376974,24.5072829,-46.8596221,49.2071616,0.214393907
-0.203333333,0.0305,0.311866783,0.0260580467,0.26079395,0.362939616,0.106859842,1.09999793,26.0597659,-49.9762047,52.1762005,0.221157675
-0.162666667,0.0305,0.309623145,0.0276931117,0.255345643,0.363900647,0.110264374,0.990239786,27.8238548,-53.5435136,55.5239932,0.228610277
-0.122,0.0305,0.307195858,0.0297006143,0.248983723,0.365407992,0.11464707,0.843168954,29.8069921,-57.577462,59.2637999,0.236655229
-0.0813333333,0.0305,0.304578732,0.0320898088,0.241683863,0.367473602,0.119914775,0.657459089,32.0150586,-62.0909028,63.405821,0.245184825
-0.0406666667,0.0305,0.301765578,0.0348637713,0.233433842,0.370097315,0.125949925,0.431783847,34.4527401,-67.094346,67.9579137,0.254087393
0,0.0305,0.298585391,0.0405307759,0.21914653,0.378024252,0.162379189,0,0,0,0,0
0.0406666667,0.0305,0.300902011,0.0630183575,0.1773883,0.424415722,0.227662043,-0.431783847,34.4527401,-67.9579137,67.094346,0.254087393
0.0813333333,0.0305,0.303263814,0.0586105711,0.188389205,0.418138422,0.219018863,-0.657459089,32.0150586,-63.405821,62.0909028,0.245184825
0.122,0.0305,0.30550952,0.0545634451,0.198567133,0.412451907,0.210619856,-0.843168954,29.8069921,-59.2637999,57.577462,0.236655229
0.162666667,0.0305,0.307642665,0.050867545,0.207944109,0.407341222,0.202536936,-0.990239786,27.8238548,-55.5239932,53.5435136,0.228610277
0.203333333,0.0305,0.309666787,0.0475122623,0.216544464,0.40278911,0.194840117,-1.09999793,26.0597659,-52.1762005,49.9762047,0.221157675
0.244,0.0305,0.311585422,0.0444855021,0.22439544,0.398775403,0.187594095,-1.17376974,24.5072829,-49.2071616,46.8596221,0.214393907
0.284666667,0.0305,0.313402105,0.0417733854,0.231527774,0.395276436,0.180854582,-1.21288154,23.1570732,-46.599911,44.1741479,0.208396565
0.325333333,0.0305,0.315120375,0.0393600076,0.237976178,0.392264572,0.174664708,-1.2186597,21.9976888,-44.3333376,41.8960181,0.203217272
0.366,0.0305,0.316743767,0.0372273046,0.243779591,0.389707943,0.169051933,-1.19243055,21.0155152,-42.3820834,39.9972223,0.198876401
0.406666667,0.0305,0.318275818,0.0353550773,0.24898114,0.387570497,0.164025878,-1.13552044,20.1949433,-40.7168819,38.445841,0.195360657
0.447333333,0.0305,0.319720066,0.033721209,0.25362771,0.385812421,0.159577485,-1.04925572,19.5187769,-39.3053554,37.206844,0.192624166
0.488,0.0305,0.321080045,0.0323020845,0.257769123,0.384390967,0.155679694,-0.93496273,18.9688354,-38.1131969,36.2432714,0.190592999
0.528666667,0.0305,0.322359293,0.0310731867,0.261456967,0.38326162,0.152289655,-0.793967815,18.5266699,-37.1055735,35.5176379,0.189172388
0.569333333,0.0305,0.323561347,0.030009812,0.264743197,0.382379498,0.149352203,-0.62759732,18.1742912,-36.2485536,34.993359,0.18825538
0.61,0.0305,0.324689744,0.0290878261,0.267678652,0.381700835,0.146804152,-0.437177593,17.8948155,-35.5103716,34.6360164,0.187731597
0.650666667,0.0305,0.325748019,0.0282843804,0.270311652,0.381184386,0.144578873,-0.224034978,17.6729627,-34.8624053,34.4143354,0.187494951
0.691333333,0.0305,0.326739709,0.0275785199,0.272686803,0.380792615,0.142610646,0.0105041788,17.4953819,-34.2798143,34.3008226,0.187449634
0.732,0.0305,0.327668351,0.0269516413,0.274844105,0.380492598,0.140838395,0.265113533,17.35081,-33.7418492,34.2720762,0.187514129
0.772666667,0.0305,0.328537483,0.0263877861,0.276818372,0.380256593,0.139208576,0.538466738,17.2300894,-33.2318879,34.3088214,0.187623348
0.813333333,0.0305,0.329350639,0.0258737763,0.278638969,0.380062309,0.137677154,0.82923745,17.1260826,-32.7372677,34.3957426,0.187729224
0.854,0.0305,0.330111357,0.0253992155,0.280329809,0.379892904,0.13621071,1.13609932,17.0335175,-32.2489814,34.5211801,0.187800159
0.894666667,0.0305,0.330823173,0.0249563842,0.281909559,0.379736788,0.134786812,1.45772601,16.9487925,-31.7612969,34.6767489,0.187819685
0.935333333,0.0305,0.331489625,0.0245400593,0.283391993,0.379587257,0.133393789,1.79279117,16.8697644,-31.2713396,34.8569219,0.187784683
0.976,0.0305,0.332114248,0.0241472795,0.28478645,0.379442046,0.132030064,2.13996845,16.7955312,-30.7786678,35.0586047,0.187703363
1.01666667,0.0305,0.33270058,0.0237770775,0.286098364,0.379302795,0.130703156,2.49793151,16.7262189,-30.2848551,35.2807181,0.187593176
1.05733333,0.0305,0.333252156,0.0234301882,0.287329831,0.379174481,0.129428444,2.86535401,16.662777,-29.7930887,35.5237967,0.187478746
1.098,0.0305,0.333772514,0.023108741,0.288480214,0.379064814,0.128227747,3.24090959,16.6067833,-29.3077875,35.7896067,0.187389866
1.13866667,0.0305,0.33426519,0.0228159397,0.28954677,0.37898361,0.127127767,3.62327192,16.5602589,-28.8342391,36.0807829,0.187359593
1.17933333,0.0305,0.334733721,0.0225557313,0.2905253,0.378942142,0.126158409,4.01111465,16.5254935,-28.3782574,36.4004867,0.187422429
1.22,0.0305,0.335181643,0.0223324684,0.291410809,0.378952477,0.125351009,4.40311142,16.5048815,-27.9458619,36.7520848,0.18761263
1.26066667,0.0305,0.335612493,0.0221505697,0.292198174,0.379026811,0.124736519,4.79793591,16.5007712,-27.5429814,37.1388532,0.187962628
1.30133333,0.0305,0.336029807,0.0220141884,0.292882791,0.379176824,0.124343688,5.19426175,16.5153282,-27.1751868,37.5637103,0.188501612
1.342,0.0305,0.336437123,0.0219269039,0.293461181,0.379413065,0.124197342,5.59076262,16.5504181,-26.8474608,38.0289861,0.189254296
1.38266667,0.0305,0.336837976,0.0218914502,0.293931522,0.37974443,0.12431685,5.98611215,16.6075103,-26.5640099,38.5362342,0.190239913
1.42333333,0.0305,0.337235904,0.0219095021,0.294294068,0.380177739,0.124714884,6.37898401,16.687608,-26.3281266,39.0860946,0.191471485
1.464,0.0305,0.337634442,0.0219815327,0.29455143,0.380717455,0.125396584,6.76805185,16.791206,-26.1421073,39.678211,0.192955389
1.50466667,0.0305,0.338037128,0.0221067534,0.294708688,0.381365569,0.126359179,7.15198932,16.9182789,-26.007228,40.3112067,0.194691254
1.54533333,0.0305,0.338447499,0.0222831405,0.294773346,0.382121652,0.127592111,7.52947008,17.0682977,-25.9237786,40.9827188,0.19667219
1.586,0.0305,0.33886909,0.0225075427,0.294755117,0.382983063,0.129077624,7.89916779,17.2402753,-25.8911508,41.6894864,0.19888532
1.62666667,0.0305,0.339305438,0.0227758578,0.294665577,0.383945299,0.130791783,8.25975609,17.4328364,-25.9079753,42.4274875,0.201312615
1.66733333,0.0305,0.339760081,0.0230832637,0.294517715,0.385002446,0.132705803,8.60990865,17.6443077,-25.9722989,43.1921163,0.203931948
1.708,0.0305,0.340236554,0.0234244835,0.29432541,0.386147698,0.134787615,8.94829912,17.8728245,-26.0817933,43.9783915,0.206718352
1.74866667,0.0305,0.340738394,0.0237940709,0.294102872,0.387373916,0.137003545,9.27360115,18.1164491,-26.2339866,44.7811889,0.209645412
1.78933333,0.0305,0.341269138,0.024186701,0.293864075,0.388674201,0.139320047,9.58448839,18.3732964,-26.4265108,45.5954875,0.21268674
1.83,0.0305,0.341832323,0.0245974583,0.29362219,0.390042455,0.141705429,9.87963451,18.6416655,-26.6573585,46.4166276,0.215817515
1.87066667,0.0305,0.342430393,0.0250224226,0.293387346,0.39147344,0.144133964,10.1577488,18.9203042,-26.925366,47.2408637,0.219018827
1.91133333,0.0305,0.343061433,0.0254595817,0.29316157,0.392961296,0.146593366,10.4176834,19.2087679,-27.2308099,48.0661768,0.222285838
1.952,0.0305,0.343722433,0.0259074638,0.292944737,0.394500129,0.149075017,10.6583261,19.5067427,-27.574187,48.8908392,0.225616365
1.99266667,0.0305,0.344410385,0.0263645317,0.292736852,0.396083918,0.151569831,10.8785645,19.8137566,-27.9556848,49.7128137,0.22900632
2.03333333,0.0305,0.345122281,0.0268289834,0.29253844,0.397706122,0.154067109,11.0772864,20.1290807,-28.3749868,50.5295596,0.232448569
2.074,0.0305,0.345855112,0.0272986101,0.29235082,0.399359405,0.156553728,11.2533796,20.4516594,-28.8311362,51.3378955,0.235932128
2.11466667,0.0305,0.346605871,0.0277707069,0.292176286,0.401035456,0.159013632,11.4057319,20.7800668,-29.3224507,52.1339145,0.239441644
2.15533333,0.0305,0.347371549,0.0282420288,0.29201819,0.402724908,0.161427575,11.5332309,21.1124874,-29.846484,52.9129458,0.24295714
2.196,0.0305,0.348149137,0.0287087847,0.291880953,0.404417322,0.16377309,11.6347645,21.4467161,-30.4000266,53.6695555,0.246453973
2.23666667,0.0305,0.348935628,0.0291666639,0.291770018,0.406101239,0.166024635,11.7092203,21.7801763,-30.9791408,54.3975814,0.249902964
2.27733333,0.0305,0.349728013,0.0296108886,0.291691738,0.407764289,0.168153884,11.7554862,22.1099511,-31.5792218,55.0901941,0.253270665
2.318,0.0305,0.350523284,0.0300362878,0.291653242,0.409393327,0.170130135,11.7724498,22.4328261,-32.1950814,55.739981,0.256519725
2.35866667,0.0305,0.351318433,0.0304373887,0.291662247,0.410974618,0.171920813,11.758999,22.7453401,-32.8210483,56.3390463,0.259609328
2.39933333,0.0305,0.35211045,0.0308085219,0.291726857,0.412494044,0.173492051,11.7140214,23.0438431,-33.4510811,56.879124,0.26249569
2.44,0.0305,0.352896329,0.0311439408,0.291855327,0.413937331,0.174809355,11.6364049,23.3245599,-34.0788924,57.3517023,0.265132593
2.48066667,0.0305,0.35367306,0.0314379535,0.292055803,0.415290317,0.175838333,11.5250372,23.5836572,-34.6980816,57.748156,0.267471972
2.52133333,0.0305,0.354437636,0.031685071,0.292336038,0.416539234,0.176545538,11.378806,23.8173173,-35.3022781,58.0598902,0.26946456
2.562,0.0305,0.355187047,0.0318801727,0.292703057,0.417671038,0.176899413,11.1965991,24.0218155,-35.8852941,58.2784924,0.271060609
2.60266667,0.0305,0.355918287,0.0320186966,0.293162794,0.418673779,0.176871396,10.9773043,24.193606,-36.4412922,58.3959008,0.272210744
2.64333333,0.0305,0.356628346,0.032096861,0.293719654,0.419537037,0.176437203,10.7198092,24.3294165,-36.9649708,58.4045892,0.27286696
2.684,0.0305,0.357314216,0.0321119267,0.294375996,0.420252436,0.17557836,10.4230017,24.4263546,-37.4517737,58.297777,0.272983859
2.72466667,0.0305,0.357972889,0.0320625132,0.295131518,0.42081426,0.174284017,10.0857694,24.4820324,-37.8981324,58.0696712,0.272520148
